actual,proposed
0.21546685695648193,0.1923966258764267
0.2053537666797638,0.1923845261335373
0.19535592198371887,0.19231146574020386
0.18110856413841248,0.19215653836727142
0.16702581942081451,0.19190667569637299
0.15309925377368927,0.19155943393707275
0.13932135701179504,0.1911161094903946
0.12132584303617477,0.1905820369720459
0.10352461785078049,0.18992656469345093
0.08154941350221634,0.18915362656116486
0.06416923552751541,0.18823282420635223
0.03823497146368027,0.1872040033340454
0.012577012181282043,0.186001718044281
0.0,0.18463654816150665
0.0,0.1830720454454422
0.0,0.1813570261001587
0.0,0.1794547140598297
0.0,0.17737777531147003
0.0,0.17509470880031586
0.0,0.17260949313640594
0.0,0.1699666827917099
0.0,0.16719621419906616
0.0,0.16424189507961273
0.0,0.1611069291830063
0.0,0.15782859921455383
0.0,0.15447604656219482
0.0,0.15104909241199493
0.0,0.1475188285112381
0.0,0.1438867151737213
0.0,0.14015638828277588
0.0,0.1363280862569809
0.0,0.13247229158878326
0.0,0.12855128943920135
0.0,0.12460249662399292
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19987674057483673
0.0,0.1971043199300766
0.0,0.19436931610107422
0.0,0.19171921908855438
0.0,0.18913277983665466
0.0,0.1866515427827835
0.0,0.1843014359474182
0.0,0.18210859596729279
0.0,0.18003495037555695
0.0,0.17804518342018127
0.0,0.1761026531457901
0.0,0.17423850297927856
0.0,0.17245133221149445
0.0,0.17069940268993378
0.0,0.16901960968971252
0.0,0.16737686097621918
0.0,0.16573283076286316
0.0,0.16409187018871307
0.0,0.16244947910308838
0.0,0.16087260842323303
0.0,0.1593257188796997
0.0,0.15780729055404663
0.0,0.15628573298454285
0.09990354627370834,0.1547224521636963
0.0964675024151802,0.20000000298023224
0.10171008110046387,0.20000000298023224
0.10679329186677933,0.20000000298023224
0.1073642298579216,0.20000000298023224
0.11220724880695343,0.20000000298023224
0.11254680156707764,0.20000000298023224
0.1171669065952301,0.20000000298023224
0.1172918826341629,0.20000000298023224
0.11734601855278015,0.20000000298023224
0.12169082462787628,0.20000000298023224
0.11719101667404175,0.20000000298023224
0.11269049346446991,0.20000000298023224
0.10382921248674393,0.20000000298023224
0.0993848368525505,0.20000000298023224
0.09493425488471985,0.20000000298023224
0.0861181765794754,0.20000000298023224
0.07735525071620941,0.20000000298023224
0.06864213943481445,0.20000000298023224
0.05561661347746849,0.20000000298023224
0.04269520938396454,0.20000000298023224
0.029871657490730286,0.20000000298023224
0.021500252187252045,0.20000000298023224
0.013155543245375156,0.20000000298023224
0.004835963249206543,0.20000000298023224
0.18126925826072693,0.20000000298023224
0.17852817475795746,0.20000000298023224
0.17804427444934845,0.20000000298023224
0.17546765506267548,0.20000000298023224
0.17300528287887573,0.20000000298023224
0.15865902602672577,0.20000000298023224
0.14754478633403778,0.20000000298023224
0.13648511469364166,0.20000000298023224
0.12547548115253448,0.20000000298023224
0.11015394330024719,0.20000000298023224
0.09057701379060745,0.20000000298023224
0.07987604290246964,0.20000000298023224
0.0648445338010788,0.20000000298023224
0.04553968459367752,0.20000000298023224
0.030735261738300323,0.20000000298023224
0.016003474593162537,0.20000000298023224
0.00569842429831624,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.1984204649925232
0.0,0.19580242037773132
0.0,0.19315704703330994
0.0,0.19048601388931274
0.0,0.18785816431045532
0.0,0.18522651493549347
0.0,0.18263046443462372
0.0,0.18010395765304565
0.0,0.1776711493730545
0.0,0.17529863119125366
0.0,0.17288726568222046
0.0,0.170499786734581
0.0,0.16826656460762024
0.0,0.16614864766597748
0.0,0.16404390335083008
0.0,0.16195406019687653
0.0,0.1598433405160904
0.0,0.15781034529209137
0.0,0.15581928193569183
0.0,0.1538379043340683
0.0,0.15192504227161407
0.0,0.15008175373077393
0.0,0.14827150106430054
0.0,0.1464949995279312
0.0,0.14474919438362122
0.0,0.14303308725357056
0.0,0.14128047227859497
0.0,0.13955679535865784
0.0,0.13789506256580353
0.0,0.13622234761714935
0.0,0.13457690179347992
0.0,0.1329875886440277
0.0,0.1314522624015808
0.0,0.12993676960468292
0.0,0.1284399777650833
0.0,0.1269933134317398
0.0,0.12556254863739014
0.0,0.1242113709449768
0.0,0.12290473282337189
0.0,0.12160874158143997
0.0,0.12035464495420456
0.0,0.11907664686441422
0.0,0.11780741810798645
0.0,0.1165141612291336
0.0,0.11519733816385269
0.0,0.11388969421386719
0.0,0.11259066313505173
0.0,0.11139645427465439
0.0,0.1102391853928566
0.0,0.10908491164445877
0.0,0.10799773782491684
0.0,0.1069428101181984
0.0,0.105919249355793
0.0,0.10495981574058533
0.0,0.10402713716030121
0.0,0.10308876633644104
0.0,0.10217809677124023
0.0,0.1012926921248436
0.0,0.10043210536241531
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034712374210357666,0.0
0.042439479380846024,0.0
0.04572610557079315,0.0
0.040277235209941864,0.0
0.030574148520827293,0.0
0.029749134555459023,0.0
0.04203343018889427,0.0
0.04980923980474472,0.0
0.053143613040447235,0.0
0.05210097134113312,0.0
0.05546088144183159,0.0
0.05880187451839447,0.0
0.06212584301829338,0.0
0.0523567870259285,0.0
0.05147133022546768,0.0
0.05498243495821953,0.0
0.04975228011608124,0.10015581548213959
0.044619932770729065,0.10053195059299469
0.04394059255719185,0.10086344927549362
0.03893176466226578,0.10118383914232254
0.03401174023747444,0.10146135836839676
0.024817639961838722,0.10169743001461029
0.015765562653541565,0.1018611341714859
0.011207487434148788,0.10195492953062057
0.006718310993164778,0.1020132526755333
0.0,0.10203728079795837
0.0,0.1019958034157753
0.0,0.10189107060432434
0.0,0.10175718367099762
0.0,0.10156287252902985
0.0,0.10127773880958557
0.0,0.1009368970990181
0.0,0.1005743220448494
0.0,0.1001906469464302
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0677979439496994,0.0
0.07433285564184189,0.0
0.0764719769358635,0.0
0.08735580742359161,0.0
0.10250319540500641,0.0
0.1087823435664177,0.0
0.11068019270896912,0.0
0.12133555859327316,0.0
0.12319118529558182,0.0
0.1294489949941635,0.0
0.13568836450576782,0.0
0.1331927627325058,0.0
0.13080254197120667,0.0
0.1328723132610321,0.0
0.13933855295181274,0.0
0.13706238567829132,0.0
0.1305254101753235,0.0
0.12414328008890152,0.0
0.1179099753499031,0.0
0.11181861162185669,0.0
0.10586366802453995,0.0
0.09568043053150177,0.0
0.08132421970367432,0.0
0.06720569729804993,0.0
0.05767383426427841,0.0
0.04394052177667618,0.0
0.03041752427816391,0.0880335122346878
0.017096206545829773,0.08806275576353073
0.0,0.0879942998290062
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05735292285680771,0.0
0.06851090490818024,0.0
0.07520212233066559,0.0
0.07749313861131668,0.0
0.09288216382265091,0.0
0.1037522628903389,0.0
0.11017131805419922,0.0
0.11656320840120316,0.0
0.11857152730226517,0.0
0.1293351948261261,0.0
0.131296306848526,0.0
0.133297860622406,0.0
0.13969850540161133,0.0
0.1417182832956314,0.0
0.15249602496623993,0.0
0.15447445213794708,0.0
0.15649643540382385,0.0
0.14984267950057983,0.0
0.14770986139774323,0.0
0.14567187428474426,0.0
0.1480841338634491,0.07700702548027039
0.13744661211967468,0.07792793214321136
0.12265827506780624,0.07872273772954941
0.10812894254922867,0.07939580082893372
0.09820716083049774,0.07998347282409668
0.08410287648439407,0.08045601844787598
0.07022862136363983,0.08091425150632858
0.043496787548065186,0.08106865733861923
0.025873618200421333,0.0812186524271965
0.012862449511885643,0.08113936334848404
0.0,0.08106298744678497
0.0,0.08086120337247849
0.0,0.08060222864151001
0.0,0.08025553822517395
0.0,0.07979167997837067
0.0,0.07924646884202957
0.0,0.07865473628044128
0.0,0.07795324921607971
0.0,0.0772099569439888
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.0
0.08858257532119751,0.0
0.09523817896842957,0.0
0.10621563345193863,0.0
0.12145646661520004,0.0
0.12782889604568481,0.0
0.1341785043478012,0.0
0.13614873588085175,0.0
0.13380125164985657,0.0
0.13155430555343628,0.0
0.13376307487487793,0.0
0.12728634476661682,0.0
0.1253211796283722,0.0
0.12344185262918472,0.0
0.12164505571126938,0.0
0.12428665906190872,0.0
0.11822612583637238,0.0
0.11230210214853287,0.0
0.10650929063558578,0.06497673690319061
0.1008414775133133,0.06567911058664322
0.09093475341796875,0.06632691621780396
0.08556254208087921,0.06688976287841797
0.07593914121389389,0.06740277260541916
0.0664786696434021,0.0678354874253273
0.06153339892625809,0.06819017976522446
0.05667704716324806,0.06850213557481766
0.04754673317074776,0.0687725692987442
0.04291759058833122,0.06897059828042984
0.03836313262581825,0.06913091987371445
0.03388042375445366,0.06925477087497711
0.029466282576322556,0.0693432092666626
0.016399947926402092,0.06939756125211716
0.003516565542668104,0.06935421377420425
0.0,0.06921660155057907
0.0,0.06901950389146805
0.0,0.06866829842329025
0.0,0.06816782802343369
0.0,0.06761950999498367
0.0,0.06705708801746368
0.0,0.06651295721530914
0.0,0.06592206656932831
0.0,0.06528574973344803
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10910096764564514,0.0
0.10763177275657654,0.0
0.10622891038656235,0.05970088765025139
0.10924886912107468,0.06042435020208359
0.11226977407932281,0.06115720048546791
0.11093297600746155,0.06189926713705063
0.10529924184083939,0.06261805444955826
0.10414464771747589,0.06328225880861282
0.09432701766490936,0.0639263391494751
0.08468235284090042,0.06448578834533691
0.07520350813865662,0.0649641677737236
0.07024227827787399,0.0653638020157814
0.06537266075611115,0.06571963429450989
0.06494900584220886,0.06603371351957321
0.06454848498106003,0.06633804738521576
0.0554521419107914,0.06663475185632706
0.042138926684856415,0.06685886532068253
0.033381350338459015,0.0669805109500885
0.02475040778517723,0.0670357197523117
0.01188170351088047,0.06702535599470139
0.007907581515610218,0.06692060828208923
0.0,0.06678836792707443
0.0,0.06656514108181
0.0,0.06631812453269958
0.0,0.06601595878601074
0.0,0.06566020846366882
0.0,0.065284863114357
0.0,0.0648580864071846
0.0,0.06444598734378815
0.0,0.06398354470729828
0.0,0.06343995779752731
0.0,0.06288222223520279
0.0,0.0622461661696434
0.0,0.061566371470689774
0.0,0.060844164341688156
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017730891704559326,0.0
0.017245011404156685,0.0
0.021137278527021408,0.0
0.024987535551190376,0.0
0.024438796564936638,0.0
0.028271101415157318,0.0
0.032064925879240036,0.0
0.03582180663943291,0.0
0.03954359516501427,0.0
0.04323207214474678,0.0
0.03817087411880493,0.0
0.03320049121975899,0.0
0.028317000716924667,0.0
0.027875667437911034,0.0
0.031812477856874466,0.0
0.035707276314496994,0.0
0.03084404021501541,0.0
0.026063576340675354,0.0
0.021362274885177612,0.0
0.016737036406993866,0.0
0.003465705318376422,0.0
0.0,0.0
0.0,0.0
0.0005982633447274566,0.0
